2019-6-20_19:7:25:709,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:25:775,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:25:847,#xqcow,forsen1 🔭
2019-6-20_19:7:25:878,#guardiancon,Why do some of you care about the bungie bounty more that the charity? Wtf is wrong with y’all
2019-6-20_19:7:25:961,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:25:997,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:26:210,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:26:216,#nickmercs,peepoHey Welcome tannerlarsoncs peepoHey
2019-6-20_19:7:26:230,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:26:251,#s1mple,!cfg
2019-6-20_19:7:26:278,#sypherpk,no
2019-6-20_19:7:26:302,#xqcow,DANCE CHAT xqcDisco DANCE CHAT xqcDisco DANCE CHAT xqcDisco DANCE CHAT xqcDisco DANCE CHAT xqcDisco DANCE CHAT xqcDisco
2019-6-20_19:7:26:359,#nickmercs,nickmercsHMM nickmercsHMM nickmercsHMM
2019-6-20_19:7:26:409,#nickmercs,ocularHYPERS ocularHYPERS ocularHYPERS ocularHYPERS ocularHYPERS
2019-6-20_19:7:26:676,#xqcow,5Head CHILD PLAY REALLY
2019-6-20_19:7:26:698,#s1mple,@zigametgG You can download my config here - https://prosettings.net/counterstrike/s1mple/
2019-6-20_19:7:26:747,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:26:778,#nickmercs,HEAVY SNIPE
2019-6-20_19:7:26:963,#xqcow,my power cut out monkaW
2019-6-20_19:7:27:1,#xqcow,!#showemote Pepega
2019-6-20_19:7:27:17,#nickmercs,nickmercsHYPERS nickmercsHYPERS ocularHYPERS ocularHYPERS
2019-6-20_19:7:27:76,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:27:90,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:27:151,#xqcow,Kapp
2019-6-20_19:7:27:278,#xqcow,Kapp
2019-6-20_19:7:27:300,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:27:365,#xqcow,OMEGALUL H
2019-6-20_19:7:27:650,#xqcow,pepeSmoke
2019-6-20_19:7:27:683,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:27:732,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:27:764,#guardiancon,moon2M
2019-6-20_19:7:27:911,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:28:169,#xqcow,Kapp
2019-6-20_19:7:28:172,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:28:190,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:28:216,#nickmercs,LETA GO NICK YOU GOF THIS EZ CLAPS
2019-6-20_19:7:28:225,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:28:270,#xqcow,5Head
2019-6-20_19:7:28:357,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:28:414,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:28:461,#xqcow,xqcDab
2019-6-20_19:7:28:523,#nickmercs,LETS GO NICK nickmercsHYPERS
2019-6-20_19:7:28:535,#xqcow,pepeSmoke last 1
2019-6-20_19:7:28:563,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:28:579,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:28:580,#greekgodx,but you can bet before we're through
2019-6-20_19:7:28:607,#xqcow,Maybe it's Tony Waldo OMEGALUL
2019-6-20_19:7:28:659,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:28:927,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:28:986,#vader,crashed 4 times LUL
2019-6-20_19:7:29:126,#guardiancon,!donate
2019-6-20_19:7:29:170,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:29:187,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:29:237,#xqcow,HE LACKS THE KNOWLEDGE PepeLaugh HE LACKS THE KNOWLEDGE PepeLaugh HE LACKS THE KNOWLEDGE PepeLaugh
2019-6-20_19:7:29:312,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:29:405,#xqcow,CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER
2019-6-20_19:7:29:456,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:29:484,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:29:568,#vader,poor Reinhart
2019-6-20_19:7:29:577,#guardiancon,Donate to St. Jude Children's Research Hospital here: http://guardiancon.co/donate St. Jude Children's Research Hospital, founded in 1962, is a pediatric treatment and research facility focused on children's catastrophic diseases. Help us make the world a better place, and support all the kids!
2019-6-20_19:7:29:651,#guardiancon,Is this the CEO of Bungie?
2019-6-20_19:7:29:721,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:29:913,#xqcow,I GET IT NOW Pepega Clap
2019-6-20_19:7:29:914,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:29:935,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:29:974,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:30:145,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:30:167,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:30:320,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:30:376,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:30:496,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:30:595,#nickmercs,ocularHYPERS ocularHYPERS ocularHYPERS
2019-6-20_19:7:30:630,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:30:696,#xqcow,PepeLaugh CHAT DON'T TELL HIM PepeLaugh CHAT DON'T TELL HIM PepeLaugh CHAT DON'T TELL HIM PepeLaugh CHAT DON'T TELL HIM PepeLaugh CHAT DON'T TELL HIM PepeLaugh CHAT DON'T TELL HIM PepeLaugh CHAT DON'T TELL HIM
2019-6-20_19:7:30:849,#guardiancon,I’m on Xbox which you won’t be able to see
2019-6-20_19:7:30:856,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:30:928,#guardiancon,Bungo pog
2019-6-20_19:7:31:126,#xqcow,5Head
2019-6-20_19:7:31:148,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:31:321,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:31:321,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:31:329,#guardiancon,20k LEFT
2019-6-20_19:7:31:508,#xqcow,monkaW
2019-6-20_19:7:31:644,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:31:730,#nickmercs,nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:31:921,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:31:988,#xqcow,Kapp
2019-6-20_19:7:32:14,#nickmercs,cloakRaid cloakRaid cloakRaid cloakRaid cloakRaid cloakRaid
2019-6-20_19:7:32:195,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:32:197,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:32:456,#asmongold,Hes gunna experience something much more wild than that
2019-6-20_19:7:32:463,#guardiancon,it was priceless
2019-6-20_19:7:32:470,#xqcow,monkaW
2019-6-20_19:7:32:489,#admiralbulldog,Michael myers
2019-6-20_19:7:32:494,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:32:548,#xqcow,seat 4 row 4
2019-6-20_19:7:32:595,#nickmercs,nickmercsB nickmercsB nickmercsB nickmercsB nickmercsB nickmercsB
2019-6-20_19:7:32:754,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:32:754,#guardiancon,laceSalute laceSalute laceSalute laceSalute laceSalute TCKT
2019-6-20_19:7:32:767,#xqcow,xqcBoogie
2019-6-20_19:7:32:777,#nickmercs,nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsANGRY nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG nickmercsHG
2019-6-20_19:7:32:927,#xqcow,monkaW HES COMING
2019-6-20_19:7:33:118,#xqcow,pepeSmoke maybe 1 more
2019-6-20_19:7:33:527,#asmongold,stop memeing hotted PunOko
2019-6-20_19:7:33:652,#guardiancon,moon2M moon's bald
2019-6-20_19:7:33:688,#xqcow,DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie DANCE OR DIE xqcBoogie
2019-6-20_19:7:33:702,#guardiancon,@itzprimy donate $10 or $50 and you get the codes emailed
2019-6-20_19:7:33:742,#xqcow,@xQcOW match the ticket numbers with seats and names
2019-6-20_19:7:34:32,#xqcow,I GET IT NOW Pepega Clap Kappa
2019-6-20_19:7:34:33,#xqcow,Chat monkaW
2019-6-20_19:7:34:40,#xqcow,forsenBoys forsen1
2019-6-20_19:7:34:64,#xqcow,cum on broooo 😂 👌
2019-6-20_19:7:34:183,#admiralbahroo,yeah that doesn't make it better rooDerp
2019-6-20_19:7:34:211,#guardiancon,FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle
2019-6-20_19:7:34:328,#sypherpk,Sypher isnt playing yet
2019-6-20_19:7:34:491,#xqcow,monkaW
2019-6-20_19:7:34:669,#greekgodx,Mr I'll make a man out of YOU
2019-6-20_19:7:34:884,#guardiancon,@aura pibbySE
2019-6-20_19:7:34:931,#vader,lol
2019-6-20_19:7:34:992,#sypherpk,PK PLAYING IN 60 MIN ON NA WEST!
2019-6-20_19:7:35:66,#nickmercs,nickmercsLG nickmercsLG nickmercsLG nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsB nickmercsB nickmercsB
2019-6-20_19:7:35:316,#nickmercs,nickmercsPOP nickmercsPOP nickmercsPOP nickmercsPOP nickmercsPOP
2019-6-20_19:7:35:438,#xqcow,5Head he gets it
2019-6-20_19:7:35:490,#xqcow,wtf
2019-6-20_19:7:35:506,#guardiancon,FUCKIN BUNGO AHAHAH
2019-6-20_19:7:35:543,#guardiancon,FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle FOR THE KIDS sihaEle
2019-6-20_19:7:35:636,#guardiancon,@dark_warlock898 laceOMG
2019-6-20_19:7:35:710,#guardiancon,When do I get my emblem for donating?
2019-6-20_19:7:35:747,#xqcow,xqcL sadboyaros is staying in the jungle using Twitch Prime! xqcL Thanks so much for re-subbing xqcL And continuing to support the stream! xqcL
2019-6-20_19:7:35:792,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:36:189,#asmongold,he's good ppl
2019-6-20_19:7:36:208,#nickmercs,nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:36:262,#nickmercs,Nades
2019-6-20_19:7:36:314,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:36:342,#guardiancon,chhh chh ...moons haunted kgothBETRAY
2019-6-20_19:7:36:571,#nickmercs,nickmercsHYPERS
2019-6-20_19:7:36:572,#guardiancon,laceCheer Summon Luke: guardiancon.co/donate
2019-6-20_19:7:36:581,#sypherpk,@bundin420 he plays in an hour
2019-6-20_19:7:37:60,#guardiancon,@swallja yes
2019-6-20_19:7:37:76,#nickmercs,nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:37:167,#guardiancon,moon2M
2019-6-20_19:7:37:190,#vader,Crashing again LULW
2019-6-20_19:7:37:229,#guardiancon,Great job yesterday @leopard
2019-6-20_19:7:37:231,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:37:231,#guardiancon,LoW news incoming rtmadaPAINED
2019-6-20_19:7:37:261,#xqcow,CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER CUM ON BROTHER gachiHYPER
2019-6-20_19:7:37:285,#guardiancon,Any moon subs? moon2S
2019-6-20_19:7:37:379,#sypherpk,inv me for champs artner dark11knight2
2019-6-20_19:7:37:608,#vader,timmacTHINK
2019-6-20_19:7:37:638,#xqcow,WideHard Clap WideHard Clap WideHard Clap WideHard Clap WideHard Clap WideHard Clap WideHard Clap WideHard Clap WideHard Clap WideHard Clap
2019-6-20_19:7:37:647,#guardiancon,Gunny!!!
2019-6-20_19:7:37:750,#xqcow,WH OMEGALUL
2019-6-20_19:7:37:766,#xqcow,Kappa
2019-6-20_19:7:37:916,#vader,omg shit
2019-6-20_19:7:38:57,#greekgodx,ZULUL ZULUL YEAH BUT ⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ZULUL forsenCD ZULUL BTTV IS LIKE⠀ ⠀ ⠀⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀⠀⠀ ZULUL ZULUL A 3RD PARTY THING
2019-6-20_19:7:38:188,#xqcow,pepeSmoke im not addicted
2019-6-20_19:7:38:387,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:38:451,#nickmercs,nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS nickmercsHYPERS
2019-6-20_19:7:38:662,#guardiancon,arsiDad zadsW
2019-6-20_19:7:38:683,#sypherpk,@bundin420 he don’t start till 1 hour
2019-6-20_19:7:38:852,#quin69,thats normal
2019-6-20_19:7:38:853,#xqcow,I GET IT NOW Pepega Clap Kappa I GET IT NOW Pepega Clap Kappa I GET IT NOW Pepega Clap Kappa I GET IT NOW Pepega Clap Kappa I GET IT NOW Pepega Clap Kappa
2019-6-20_19:7:38:932,#guardiancon,PunchTrees
